Epoch,Loss train,Loss val,Deviation train,Deviation val
0,0.04075744572807761,0.05099771653904634,0.6928765773773193,0.8669611811637878
1,0.03858388171476476,0.045354205019333786,0.655925989151001,0.7710214853286743
2,0.03301868017982034,0.036374989677877986,0.5613175630569458,0.6183748245239258
3,0.024652619572246775,0.019513796357547537,0.4190945327281952,0.3317345380783081
4,0.011036636198268217,0.01449938994996688,0.1876228153705597,0.24648962914943695
5,0.02317108476863188,0.012800176354015575,0.39390844106674194,0.21760299801826477
6,0.0177824269322788,0.013584377134547514,0.3023012578487396,0.23093441128730774
7,0.010702210314133587,0.02039144319646499,0.181937575340271,0.3466545343399048
8,0.01178345610113705,0.025779930984272677,0.20031875371932983,0.4382588267326355
9,0.015433495535570033,0.026765926795847276,0.26236942410469055,0.4550207555294037
10,0.01607199977425968,0.02491300246294807,0.27322399616241455,0.4235210418701172
11,0.014864753274356617,0.02067330654929666,0.2527008056640625,0.3514462113380432
12,0.011874314616708195,0.01676835207378163,0.2018633484840393,0.2850619852542877
13,0.01011119519962984,0.013678264091996586,0.17189031839370728,0.23253048956394196
14,0.010833596481996425,0.012303725761525771,0.1841711401939392,0.2091633379459381
15,0.011475562172777513,0.011473981773152071,0.1950845569372177,0.1950576901435852
16,0.012213564970914055,0.011861816925161025,0.20763060450553894,0.20165088772773743
17,0.011844728799427258,0.012985835180563085,0.20136038959026337,0.22075919806957245
18,0.011145090355592616,0.014840343419243307,0.18946653604507446,0.25228583812713623
19,0.010248058859039755,0.01756184416658738,0.17421700060367584,0.2985513508319855
20,0.010050317820380716,0.019459955832537484,0.17085540294647217,0.3308192491531372
21,0.011453911662101746,0.01934915781021118,0.19471649825572968,0.3289356827735901
22,0.01126571963815128,0.01758795976638794,0.19151723384857178,0.29899531602859497
23,0.010181463816586663,0.016207730068879968,0.17308488488197327,0.2755314111709595
24,0.010210871696472168,0.01513137186274809,0.17358481884002686,0.25723332166671753
25,0.0103502878371407,0.014790710280923283,0.1759548932313919,0.2514420747756958
26,0.010369929320671979,0.015131196554969339,0.17628879845142365,0.25723034143447876
27,0.01021866500377655,0.01564417691791759,0.17371730506420135,0.265951007604599
28,0.009888116051169002,0.01629646385417265,0.16809797286987305,0.27703988552093506
29,0.010277486899319817,0.01708808365990134,0.1747172772884369,0.29049742221832275
30,0.009937601930954876,0.017976783654269052,0.1689392328262329,0.30560532212257385
31,0.01001726441523608,0.017802049131954416,0.17029349505901337,0.3026348352432251
32,0.01009487229235032,0.017841149778927073,0.17161282896995544,0.30329954624176025
33,0.010031662443104912,0.017290614983614755,0.1705382615327835,0.2939404547214508
34,0.009664155104581048,0.016567249508465037,0.1642906367778778,0.28164324164390564
35,0.010125174241907457,0.016117555253645954,0.17212796211242676,0.2739984393119812
36,0.010044871884233812,0.015909692820380714,0.1707628220319748,0.27046477794647217
37,0.010083777939572054,0.01593973356134751,0.17142422497272491,0.2709754705429077
38,0.01029040532953599,0.016189417418311623,0.17493689060211182,0.2752200961112976
39,0.009988941690501045,0.016624932779985314,0.16981200873851776,0.28262385725975037
40,0.010197197689729579,0.017231387250563678,0.17335236072540283,0.2929335832595825
41,0.010051921886556289,0.017568216604344985,0.1708826720714569,0.29865968227386475
42,0.010200683684910046,0.017673506456262925,0.17341162264347076,0.3004496097564697
