Epoch,Loss train,Loss val,Deviation train,Deviation val
0,0.018287245304353775,0.018674235190114668,0.566904604434967,0.5789012908935547
1,0.01726895378481957,0.017689589531190934,0.5353375673294067,0.548377275466919
2,0.016311851239973498,0.016488846271268783,0.5056673884391785,0.5111542344093323
3,0.014980573807993242,0.015055910233528383,0.4643977880477905,0.4667332172393799
4,0.013778377925196001,0.01352075222999819,0.42712971568107605,0.41914331912994385
5,0.012278552016904276,0.011722410878827494,0.3806351125240326,0.36339473724365234
6,0.010460744942388227,0.009899891191913236,0.32428309321403503,0.3068966269493103
7,0.008760050419838197,0.008033049202734423,0.27156156301498413,0.24902452528476715
8,0.00721725340812437,0.00757935595127844,0.22373485565185547,0.23496003448963165
9,0.006652625337723763,0.00811912840412509,0.20623138546943665,0.2516929805278778
10,0.007563432378153647,0.008773117296157344,0.23446640372276306,0.2719666361808777
11,0.00821639068665043,0.009315417658898139,0.25470811128616333,0.2887779474258423
12,0.008730995078240671,0.009366818974095007,0.2706608474254608,0.2903713881969452
13,0.008777844329034128,0.009021198557269188,0.272113174200058,0.27965715527534485
14,0.008369974551662322,0.008515336821156164,0.259469211101532,0.26397544145584106
15,0.007965246515889321,0.008107969837803994,0.24692264199256897,0.25134706497192383
16,0.007565131591212365,0.007760438707567031,0.2345190793275833,0.24057359993457794
17,0.006955094395145293,0.00752965961733172,0.2156079262495041,0.23341944813728333
18,0.006582382705903823,0.007522868533288279,0.2040538638830185,0.23320892453193665
19,0.006819425571349359,0.007818388842767286,0.21140219271183014,0.24237005412578583
20,0.0071391444052419355,0.008177557299214025,0.2213134765625,0.25350427627563477
21,0.007257143335957681,0.008339664628428797,0.2249714434146881,0.2585296034812927
22,0.007471374927028533,0.008337188151574904,0.23161262273788452,0.258452832698822
23,0.007449761513740786,0.008189675308042956,0.23094260692596436,0.25387993454933167
24,0.007261738661796816,0.007931479042576205,0.2251138985157013,0.24587585031986237
25,0.007094717314166408,0.007591986367779393,0.21993623673915863,0.2353515774011612
26,0.006970683413167153,0.007522786336560403,0.21609118580818176,0.2332063764333725
27,0.006659645226693923,0.007524374992616715,0.2064490020275116,0.23325562477111816
