Epoch,Loss train,Loss val,Deviation train,Deviation val
0,0.031758094535154456,0.028220453683067772,0.5398876070976257,0.4797477126121521
1,0.017574333092745614,0.01208874407936545,0.2987636625766754,0.20550864934921265
2,0.01471392547383028,0.012152154656017529,0.25013673305511475,0.20658662915229797
3,0.01390656127649195,0.016032259253894583,0.23641154170036316,0.2725484073162079
4,0.010522388360079597,0.023089137147454655,0.17888060212135315,0.3925153315067291
5,0.014062086448949926,0.024851366001016954,0.23905546963214874,0.4224732220172882
6,0.015033742960761575,0.02036177586106693,0.2555736303329468,0.3461501896381378
7,0.01179522801848019,0.015418848570655374,0.2005188763141632,0.26212042570114136
8,0.010152816772460938,0.011961265521890977,0.17259788513183594,0.2033415138721466
9,0.011073130895109737,0.011997327208518982,0.18824322521686554,0.2039545625448227
10,0.0116317316013224,0.011921405792236328,0.19773943722248077,0.20266389846801758
11,0.01208600664840025,0.012469341649728663,0.20546211302280426,0.21197880804538727
12,0.011484980583190918,0.015395963893217198,0.1952446699142456,0.2617313861846924
13,0.010172985932406257,0.01838547341963824,0.17294076085090637,0.3125530481338501
14,0.010884296368150151,0.019253767588559317,0.18503303825855255,0.3273140490055084
15,0.011766374111175537,0.018210099023931167,0.20002835988998413,0.30957168340682983
16,0.010152714217410368,0.01569474269362057,0.17259614169597626,0.2668106257915497
17,0.010415141196811901,0.014073811033192803,0.1770574003458023,0.23925478756427765
18,0.010556784622809467,0.01395486733492683,0.17946533858776093,0.2372327446937561
19,0.010511095032972448,0.014615966116680819,0.17868861556053162,0.2484714239835739
20,0.01133718911339255,0.015936997006921208,0.19273221492767334,0.2709289491176605
21,0.010123216054018806,0.016869450316709632,0.1720946729183197,0.2867806553840637
22,0.010604383314357084,0.017900661510579726,0.18027451634407043,0.30431124567985535
23,0.010565099470755634,0.017842562759623808,0.17960669100284576,0.30332356691360474
24,0.010342204395462485,0.017159717924454632,0.17581747472286224,0.29171520471572876
25,0.01137718207695905,0.01726095816668342,0.19341209530830383,0.29343628883361816
