Epoch,Loss train,Loss val,Deviation train,Deviation val
0,337.24230238970586,nan,97463.0234375,nan
1,nan,nan,nan,nan
2,nan,nan,nan,nan
3,nan,nan,nan,nan
4,nan,nan,nan,nan
5,nan,nan,nan,nan
6,nan,nan,nan,nan
7,nan,nan,nan,nan
8,nan,nan,nan,nan
