Epoch,Loss train,Loss val,Deviation train,Deviation val
0,0.041124757598428166,0.050796112593482524,0.6991208791732788,0.8635339140892029
1,0.038569190922905415,0.04697793020921595,0.6556762456893921,0.7986248135566711
2,0.035029088749605065,0.042153274311738854,0.5954945087432861,0.7166056632995605
3,0.030166394570294547,0.036362044951495004,0.5128287076950073,0.618154764175415
4,0.024903747965307796,0.02879368732957279,0.42336371541023254,0.4894926846027374
5,0.017842277007944444,0.019643685396979835,0.30331870913505554,0.3339426517486572
6,0.011620680198949926,0.01293008467730354,0.19755156338214874,0.21981143951416016
7,0.010971316519905539,0.012824387234800002,0.18651238083839417,0.21801458299160004
8,0.01622075368376339,0.013170186211081111,0.27575281262397766,0.2238931655883789
9,0.01748473153394811,0.011856096632340375,0.2972404360771179,0.20155364274978638
10,0.014361312284189113,0.01209703613730038,0.2441423088312149,0.20564961433410645
11,0.010806816465714398,0.013838077292722814,0.18371587991714478,0.23524731397628784
12,0.010457152829450719,0.016372056568370146,0.17777159810066223,0.2783249616622925
13,0.009842434350182028,0.019254069117938772,0.16732138395309448,0.3273191750049591
14,0.010562271756284377,0.021066586760913626,0.1795586198568344,0.3581319749355316
15,0.01212236811132992,0.02186868295950048,0.20608025789260864,0.3717676103115082
16,0.01296804319409763,0.021391204174827125,0.22045673429965973,0.36365047097206116
17,0.012968989856102887,0.02036331155720879,0.22047282755374908,0.34617629647254944
18,0.011878515867625965,0.018723028547623578,0.20193476974964142,0.31829148530960083
19,0.010782350512111889,0.016604206141303566,0.1832999587059021,0.28227150440216064
20,0.009874819832689622,0.015084904782912311,0.16787193715572357,0.2564433813095093
21,0.009641644709250507,0.013942121582872728,0.1639079600572586,0.23701606690883636
22,0.010153546052820542,0.013416081666946411,0.17261028289794922,0.228073388338089
23,0.011290424886871786,0.013088797821718104,0.19193722307682037,0.22250956296920776
24,0.011040698956040776,0.012949560494983898,0.18769188225269318,0.22014252841472626
25,0.011629957486601436,0.01299036425702712,0.19770927727222443,0.22083619236946106
26,0.011588093989035663,0.013195235939586865,0.19699759781360626,0.22431901097297668
27,0.01093487090924207,0.013536459382842569,0.18589280545711517,0.23011980950832367
28,0.011008129400365493,0.01399929032606237,0.18713819980621338,0.2379879355430603
29,0.01030691756921656,0.014911635833628038,0.17521759867668152,0.25349780917167664
30,0.009770214557647705,0.01581301583963282,0.166093647480011,0.26882126927375793
31,0.009813200901536381,0.01653425658450407,0.16682441532611847,0.2810823619365692
32,0.010599801645559423,0.017127380651586196,0.1801966279745102,0.29116547107696533
33,0.010310563971014583,0.017952340490677777,0.17527958750724792,0.3051897883415222
34,0.010078955222578609,0.018201335388071397,0.17134223878383636,0.30942270159721375
35,0.010195067700217752,0.018134394112755272,0.17331615090370178,0.3082846999168396
36,0.010752005612148959,0.017792393179500803,0.1827840954065323,0.30247068405151367
37,0.01063294621074901,0.017013870617922616,0.18076008558273315,0.28923580050468445
38,0.009969326503136578,0.016239878009347355,0.16947855055332184,0.27607792615890503
39,0.010622893186176525,0.015616744756698608,0.18058918416500092,0.26548466086387634
40,0.009250048328848445,0.015281575567582074,0.15725082159042358,0.25978678464889526
41,0.010215000194661757,0.015061374972848332,0.17365500330924988,0.25604337453842163
42,0.010494365411646226,0.014955157742780797,0.17840421199798584,0.25423768162727356
43,0.010575794121798347,0.015137360376470229,0.1797885000705719,0.2573351263999939
44,0.010280394378830405,0.015392896007089055,0.17476670444011688,0.2616792321205139
45,0.010569338412845837,0.015722679741242352,0.1796787530183792,0.26728555560112
46,0.009974033516996047,0.016107103403876808,0.1695585697889328,0.27382075786590576
47,0.010490578763625202,0.01655155244995566,0.17833983898162842,0.2813763916492462
48,0.009702998049118939,0.017025078044218177,0.16495096683502197,0.289426326751709
49,0.010180694215437946,0.01770488830173717,0.17307180166244507,0.30098310112953186
50,0.010464715607026043,0.018015298773260677,0.17790016531944275,0.3062600791454315
51,0.010196816395310795,0.01750495328622706,0.1733458787202835,0.29758420586586
