Epoch,Loss train,Loss val,Deviation train,Deviation val
0,0.015806990511277142,0.018406789092456594,0.2687188386917114,0.3129154145717621
1,0.010489947655621697,0.011874405776753146,0.17832911014556885,0.20186489820480347
2,0.011586645946783177,0.01280899258220897,0.19697298109531403,0.2177528738975525
3,0.011149026891764472,0.015751219847623038,0.18953345715999603,0.2677707374095917
4,0.010148555040359497,0.018022160319721,0.17252543568611145,0.30637672543525696
5,0.010278481770964229,0.018196433782577515,0.1747341901063919,0.30933937430381775
6,0.01035116262295667,0.017252424184013817,0.17596976459026337,0.29329121112823486
7,0.010010771015111138,0.016583856414346135,0.17018310725688934,0.2819255590438843
8,0.010065931607695186,0.016231315977433148,0.17112083733081818,0.2759323716163635
9,0.01010634793954737,0.016203322831322167,0.1718079149723053,0.2754564881324768
10,0.010159950045978321,0.0164738069562351,0.17271915078163147,0.2800547182559967
11,0.01009803484467899,0.016979743452633127,0.17166659235954285,0.2886556386947632
12,0.010012105107307434,0.017633653738919425,0.17020578682422638,0.29977211356163025
13,0.01007592590416179,0.017200168441323674,0.17129074037075043,0.29240286350250244
14,0.010014961747562183,0.01699891160516178,0.17025434970855713,0.28898149728775024
15,0.010040672386393827,0.017029895501978257,0.17069143056869507,0.28950822353363037
16,0.010004702736349666,0.017265112961039823,0.17007994651794434,0.293506920337677
17,0.009981282493647407,0.017662227153778076,0.16968180239200592,0.3002578616142273
18,0.010091657147688024,0.017116385347702923,0.1715581715106964,0.2909785509109497
19,0.01002859718659345,0.016795800012700698,0.17048615217208862,0.28552860021591187
20,0.010091572999954224,0.016721162725897395,0.1715567409992218,0.28425976634025574
21,0.010081157964818618,0.016863954417845783,0.1713796854019165,0.2866872251033783
22,0.01004443273824804,0.016891293665942025,0.17075535655021667,0.2871519923210144
23,0.010053781902088839,0.017400645157870126,0.17091429233551025,0.2958109676837921
24,0.01001295096733991,0.017488414750379676,0.17022016644477844,0.29730305075645447
25,0.010018406545414645,0.016817934372845816,0.17031291127204895,0.2859048843383789
26,0.010076709529932807,0.016507616814445045,0.17130406200885773,0.2806294858455658
27,0.010100577684009777,0.01655141921604381,0.1717098206281662,0.28137412667274475
28,0.010098663323065814,0.016900269424214083,0.17167727649211884,0.2873045802116394
29,0.010009950574706583,0.017461720634909236,0.1701691597700119,0.29684925079345703
30,0.009986559257787816,0.01721639492932488,0.16977150738239288,0.29267871379852295
31,0.00997217174838571,0.017254370100357953,0.16952691972255707,0.2933242917060852
32,0.010031851775505963,0.01751424459850087,0.17054148018360138,0.29774215817451477
33,0.010005238301613751,0.016680296729592717,0.17008905112743378,0.28356504440307617
34,0.010071704492849462,0.016124444849350873,0.17121897637844086,0.27411556243896484
35,0.010108153609668507,0.015883845441481647,0.17183861136436462,0.270025372505188
36,0.010195924955255845,0.015978774603675392,0.17333072423934937,0.2716391682624817
37,0.010172458255992216,0.016353044439764583,0.17293179035186768,0.2780017554759979
38,0.010115018662284403,0.01692639203632579,0.17195531725883484,0.28774866461753845
39,0.010064628194360173,0.01762040923623478,0.17109867930412292,0.2995469570159912
40,0.010102294823702644,0.017291801817276898,0.17173901200294495,0.2939606308937073
41,0.010010749101638794,0.017185737104976877,0.1701827347278595,0.29215753078460693
42,0.009983650901738335,0.017279463655808392,0.1697220653295517,0.2937508821487427
43,0.010013299829819623,0.017552708878236657,0.1702260971069336,0.2983960509300232
44,0.010012273402775036,0.017245715155321008,0.1702086478471756,0.29317715764045715
45,0.009971378480686861,0.017148137092590332,0.16951343417167664,0.29151833057403564
46,0.010023839333478142,0.017258889534894156,0.17040526866912842,0.2934011220932007
47,0.010007813572883606,0.017548489220002118,0.1701328307390213,0.298324316740036
48,0.010026087655740626,0.016897990423090318,0.17044349014759064,0.2872658371925354
49,0.010072401341269998,0.01648017588783713,0.17123082280158997,0.2801629900932312
